0.006451612903225795, 0.10810810810810878
0.013225806451612893, 0.19459459459459616
0.020000000000000018, 0.28108108108108176
0.02903225806451612, 0.36756756756756825
0.04032258064516131, 0.5081081081081091
0.04935483870967741, 0.6054054054054063
0.05612903225806454, 0.7135135135135133
0.06290322580645158, 0.7783783783783784
0.06854838709677416, 0.8540540540540542
0.07306451612903223, 0.9189189189189193
0.08096774193548384, 1.0054054054054058
0.09225806451612903, 1.1135135135135137
0.10354838709677419, 1.2540540540540546
0.11483870967741933, 1.3621621621621633
0.12838709677419352, 1.4702702702702712
0.1362903225806451, 1.5675675675675675
0.14758064516129038, 1.686486486486487
0.15999999999999998, 1.8054054054054056
0.1690322580645161, 1.8810810810810814
0.1780645161290323, 1.967567567567568
0.1893548387096774, 2.0540540540540544
0.19838709677419358, 2.162162162162163
0.21193548387096772, 2.2594594594594595
0.21870967741935488, 2.3675675675675674
0.23903225806451617, 2.518918918918919
0.25709677419354837, 2.65945945945946
0.2751612903225806, 2.821621621621622
0.29096774193548386, 2.962162162162163
0.31580645161290316, 3.1243243243243244
0.3316129032258064, 3.2216216216216225
0.35870967741935483, 3.3945945945945954
0.37451612903225806, 3.513513513513514
0.3970967741935484, 3.6756756756756763
0.4196774193548386, 3.8054054054054065
0.44225806451612903, 3.9459459459459465
0.46709677419354834, 4.086486486486487
0.4874193548387097, 4.205405405405406
0.5145161290322581, 4.345945945945947
0.5393548387096774, 4.481081081081081
0.5619354838709677, 4.594594594594595
0.5867741935483871, 4.724324324324325
0.6138709677419354, 4.832432432432434
0.6387096774193548, 4.951351351351352
0.6680645161290323, 5.070270270270271
0.6929032258064516, 5.1891891891891895
0.7222580645161291, 5.286486486486488
0.7516129032258064, 5.416216216216217
0.7764516129032257, 5.491891891891893
0.8058064516129032, 5.610810810810811
0.8374193548387097, 5.697297297297299
0.8690322580645161, 5.794594594594596
0.8983870967741935, 5.902702702702703
0.8701612903225807, 5.800000000000001
0.93, 5.98918918918919
0.9570967741935482, 6.064864864864866
0.9909677419354838, 6.151351351351352
1.0270967741935486, 6.24864864864865
1.0541935483870968, 6.302702702702703
1.0925806451612905, 6.38918918918919
1.1174193548387095, 6.454054054054055
1.1625806451612903, 6.540540540540541
1.1964516129032257, 6.616216216216217
1.2393548387096773, 6.681081081081082
1.2754838709677419, 6.745945945945946
1.3251612903225807, 6.821621621621622
1.3567741935483872, 6.864864864864866
1.3951612903225805, 6.9081081081081095
1.426774193548387, 6.962162162162163
1.4629032258064516, 7.0162162162162165
1.496774193548387, 7.05945945945946
1.5351612903225806, 7.091891891891892
1.564516129032258, 7.124324324324325
1.6051612903225805, 7.156756756756757
1.6390322580645162, 7.200000000000001
1.6729032258064516, 7.232432432432433
1.709032258064516, 7.2540540540540555
1.7451612903225806, 7.286486486486488
